SKU,Category,Style,Size,Amount,Core,price_level
JNE3655-TP-XL,Top,JNE3655,XL,317.0,TP,low
JNE3671-TU-S,Top,JNE3671,S,625.0,TU,High
JNE3313-KR-A-XXXL,kurta,JNE3313,3XL,582.0,KR-A,Medium
JNE3463-KR-XXL,kurta,JNE3463,XXL,550.0,KR,Medium
JNE3614-KR-XXL,kurta,JNE3614,XXL,431.0,KR,low
J0297-TP-L,Top,J0297,L,550.0,TP,Medium
SET345-KR-NP-M,Set,SET345,M,641.0,KR-NP,High
JNE3739-KR-L,kurta,JNE3739,L,441.0,KR,low
J0343-DR-S,Western Dress,J0343,S,842.0,DR,Premium
JNE2100-KR-144-XXL,kurta,JNE2100,XXL,382.0,KR-144,low
JNE3785-KR-M,kurta,JNE3785,M,345.0,KR,low
J0344-TP-XXXL,Top,J0344,3XL,550.0,TP,Medium
J0344-TP-XXL,Top,J0344,XXL,550.0,TP,Medium
J0339-DR-M,Western Dress,J0339,M,786.0,DR,High
J0301-TP-XXL,Top,J0301,XXL,497.0,TP,Medium
J0335-DR-XL,Western Dress,J0335,XL,940.0,DR,Premium
SET374-KR-NP-XXXL,Set,SET374,3XL,666.0,KR-NP,High
SET374-KR-NP-XXXL,Set,SET374,3XL,666.0,KR-NP,High
J0003-SET-XS,Set,J0003,XS,664.0,SET,High
SET352-KR-NP-S,Set,SET352,S,486.0,KR-NP,Medium
JNE3634-KR-M,kurta,JNE3634,M,521.0,KR,Medium
JNE3618-KR-M,kurta,JNE3618,M,385.0,KR,low
JNE3697-KR-XL,kurta,JNE3697,XL,486.0,KR,Medium
J0330-KR-XL,kurta,J0330,XL,575.0,KR,Medium
SET374-KR-NP-XXXL,Set,SET374,3XL,666.0,KR-NP,High
J0041-SET-XL,Set,J0041,XL,622.0,SET,High
J0285-SKD-XL,Set,J0285,XL,1442.0,SKD,Luxury
J0349-SET-XXXL,Set,J0349,3XL,845.0,SET,Premium
J0344-TP-XL,Top,J0344,XL,550.0,TP,Medium
J0339-DR-XXL,Western Dress,J0339,XXL,786.0,DR,High
JNE3690-TU-XS,Top,JNE3690,XS,512.0,TU,Medium
JNE3721-KR-L,kurta,JNE3721,L,292.0,KR,low
JNE3484-KR-L,kurta,JNE3484,L,301.0,KR,low
JNE3311-KR-M,kurta,JNE3311,M,599.0,KR,Medium
J0219-BL-XXL,Blouse,J0219,XXL,563.0,BL,Medium
SET044-KR-NP-XL,Set,SET044,XL,612.0,KR-NP,High
SET345-KR-NP-XL,Set,SET345,XL,641.0,KR-NP,High
J0220-BL-XXL,Blouse,J0220,XXL,625.0,BL,High
JNE3838-KR-XL,kurta,JNE3838,XL,399.0,KR,low
JNE3777-KR-XL,kurta,JNE3777,XL,324.0,KR,low
JNE3703-KR-XL,kurta,JNE3703,XL,292.0,KR,low
J0152-DR-L,Western Dress,J0152,L,899.0,DR,Premium
PJNE3068-KR-6XL,kurta,PJNE3068,6XL,1043.0,KR,Premium
SET220-KR-PP-L,Set,SET220,L,1127.0,KR-PP,Premium
J0342-TP-L,Top,J0342,L,625.0,TP,High
SET233-KR-PP-S,Set,SET233,S,529.0,KR-PP,Medium
J0157-DR-L,Western Dress,J0157,L,690.0,DR,High
JNE3654-TP-XL,Top,JNE3654,XL,360.0,TP,low
JNE3639-TP-N-M,Top,JNE3639,M,487.0,TP-N,Medium
J0002-SKD-M,Set,J0002,M,1125.0,SKD,Premium
SET402-KR-NP-XXXL,Set,SET402,3XL,988.0,KR-NP,Premium
J0002-SKD-XXXL,Set,J0002,3XL,1125.0,SKD,Premium
JNE3865-TP-S,Top,JNE3865,S,513.0,TP,Medium
SET374-KR-NP-M,Set,SET374,M,666.0,KR-NP,High
NW001-TP-PJ-L,Set,NW001,L,539.0,TP-PJ,Medium
SET087-KR-PP-XXL,Set,SET087,XXL,881.0,KR-PP,Premium
SET279-LC-L,Set,SET279,L,835.0,LC,Premium
JNE3801-KR-M,kurta,JNE3801,M,735.0,KR,High
JNE3396-KR-XL,kurta,JNE3396,XL,458.0,KR,Medium
SET328-KR-NP-S,Set,SET328,S,545.0,KR-NP,Medium
J0005-DR-XXL,Western Dress,J0005,XXL,899.0,DR,Premium
J0113-TP-XS,Top,J0113,XS,540.0,TP,Medium
J0244-SKD-L,Set,J0244,L,1164.0,SKD,Luxury
JNE3690-TU-XXXL,Top,JNE3690,3XL,512.0,TU,Medium
JNE3487-KR-XXXL,kurta,JNE3487,3XL,345.0,KR,low
J0301-TP-L,Top,J0301,L,497.0,TP,Medium
J0004-SKD-XL,Set,J0004,XL,1125.0,SKD,Premium
JNE3619-KR-XXL,kurta,JNE3619,XXL,301.0,KR,low
SET345-KR-NP-M,Set,SET345,M,641.0,KR-NP,High
SET293-KR-NP-XXL,Set,SET293,XXL,702.0,KR-NP,High
SET352-KR-NP-XXXL,Set,SET352,3XL,486.0,KR-NP,Medium
JNE3869-DR-M,Western Dress,JNE3869,M,678.0,DR,High
SET318-KR-SHA-L,Set,SET318,L,1152.0,KR-SHA,Luxury
SET304-KR-DPT-M,Set,SET304,M,1125.0,KR-DPT,Premium
JNE3798-KR-XXL,Western Dress,JNE3798,XXL,735.0,KR,High
JNE3869-DR-M,Western Dress,JNE3869,M,678.0,DR,High
J0006-SET-L,Ethnic Dress,J0006,L,855.0,SET,Premium
SET186-KR-DH-XS,Set,SET186,XS,599.0,KR-DH,Medium
J0157-DR-XXL,Western Dress,J0157,XXL,659.0,DR,High
SET014-KR-PP-XXL,Set,SET014,XXL,819.0,KR-PP,Premium
JNE3484-KR-L,kurta,JNE3484,L,301.0,KR,low
J0378-SKD-M,Set,J0378,M,1146.0,SKD,Luxury
JNE3703-KR-XL,kurta,JNE3703,XL,292.0,KR,low
MEN5025-KR-XXXL,kurta,MEN5025,3XL,764.0,KR,High
MEN5022-KR-XXXL,kurta,MEN5022,3XL,764.0,KR,High
JNE3703-KR-XL,kurta,JNE3703,XL,292.0,KR,low
NW004-TP-PJ-XXXL,Set,NW004,3XL,475.0,TP-PJ,Medium
JNE3721-KR-XL,kurta,JNE3721,XL,292.0,KR,low
JNE3334-KR-XL,kurta,JNE3334,XL,318.0,KR,low
SET264-KR-NP-M,Set,SET264,M,824.0,KR-NP,Premium
JNE3837-KR-M,kurta,JNE3837,M,533.0,KR,Medium
SET331-KR-NP-XS,Set,SET331,XS,641.0,KR-NP,High
JNE3782-KR-XXXL,kurta,JNE3782,3XL,544.0,KR,Medium
SET229-KR-PP-XXXL,Set,SET229,3XL,845.0,KR-PP,Premium
J0343-DR-XS,Western Dress,J0343,XS,842.0,DR,Premium
J0003-SET-XS,Set,J0003,XS,664.0,SET,High
JNE3619-KR-L,kurta,JNE3619,L,301.0,KR,low
SET258-KR-PP-S,Set,SET258,S,855.0,KR-PP,Premium
SET328-KR-NP-M,Set,SET328,M,545.0,KR-NP,Medium
JNE3781-KR-XL,kurta,JNE3781,XL,416.0,KR,low
JNE3879-DR-XXXL,Western Dress,JNE3879,3XL,661.0,DR,High
J0244-SKD-M,Set,J0244,M,1174.0,SKD,Luxury
SET308-KR-PP-S,Set,SET308,S,696.0,KR-PP,High
JNE3905-DR-M,Western Dress,JNE3905,M,625.0,DR,High
JNE3703-KR-M,kurta,JNE3703,M,292.0,KR,low
JNE3703-KR-S,kurta,JNE3703,S,292.0,KR,low
JNE3373-KR-XS,kurta,JNE3373,XS,382.0,KR,low
J0339-DR-M,Western Dress,J0339,M,786.0,DR,High
JNE3800-KR-XXXL,Western Dress,JNE3800,3XL,735.0,KR,High
JNE3861-DR-L,Western Dress,JNE3861,L,744.0,DR,High
JNE3440-KR-N-M,kurta,JNE3440,M,435.0,KR-N,low
J0382-SKD-L,Set,J0382,L,1268.0,SKD,Luxury
JNE3837-KR-M,kurta,JNE3837,M,533.0,KR,Medium
PJNE3252-KR-N-4XL,kurta,PJNE3252,4XL,925.0,KR-N,Premium
JNE3468-KR-M,kurta,JNE3468,M,397.0,KR,low
JNE3510-KR-M,kurta,JNE3510,M,467.0,KR,Medium
JNE3869-DR-M,Western Dress,JNE3869,M,678.0,DR,High
J0379-SKD-L,Set,J0379,L,1287.0,SKD,Luxury
SET345-KR-NP-XXXL,Set,SET345,3XL,641.0,KR-NP,High
SET330-KR-PP-S,Set,SET330,S,560.0,KR-PP,Medium
JNE3412-KR-M,kurta,JNE3412,M,435.0,KR,low
J0009-SKD-XL,Set,J0009,XL,838.0,SKD,Premium
JNE3618-KR-M,kurta,JNE3618,M,385.0,KR,low
J0233-SKD-XXXL,Set,J0233,3XL,1299.0,SKD,Luxury
SET324-KR-NP-S,Set,SET324,S,635.0,KR-NP,High
J0041-SET-XL,Set,J0041,XL,622.0,SET,High
SET351-KR-NP-L,Set,SET351,L,599.0,KR-NP,Medium
J0343-DR-S,Western Dress,J0343,S,842.0,DR,Premium
JNE3739-KR-S,kurta,JNE3739,S,459.0,KR,Medium
J0415-DR-XS,Western Dress,J0415,XS,899.0,DR,Premium
MEN5003-KR-L,kurta,MEN5003,L,633.0,KR,High
MEN5011-KR-L,kurta,MEN5011,L,698.0,KR,High
JNE3473-KR-XXXL,kurta,JNE3473,3XL,487.0,KR,Medium
J0342-TP-M,Top,J0342,M,625.0,TP,High
J0346-SET-XL,Set,J0346,XL,474.0,SET,Medium
JNE3294-KR-XXL,kurta,JNE3294,XXL,449.0,KR,low
J0008-SKD-M,Set,J0008,M,1075.0,SKD,Premium
J0243-DR-XL,Ethnic Dress,J0243,XL,939.0,DR,Premium
JNE3567-KR-M,kurta,JNE3567,M,399.0,KR,low
SET331-KR-NP-XXXL,Set,SET331,3XL,641.0,KR-NP,High
J0117-TP-XXL,Top,J0117,XXL,522.0,TP,Medium
JNE3861-DR-S,Western Dress,JNE3861,S,791.0,DR,Premium
J0341-DR-S,Western Dress,J0341,S,842.0,DR,Premium
J0340-TP-XXXL,Top,J0340,3XL,690.0,TP,High
JNE3638-KR-L,kurta,JNE3638,L,517.0,KR,Medium
J0337-TP-M,Top,J0337,M,522.0,TP,Medium
NW012-TP-PJ-L,Set,NW012,L,521.0,TP-PJ,Medium
J0339-DR-L,Western Dress,J0339,L,786.0,DR,High
SET374-KR-NP-M,Set,SET374,M,666.0,KR-NP,High
J0285-SKD-XL,Set,J0285,XL,1442.0,SKD,Luxury
JNE3781-KR-L,kurta,JNE3781,L,416.0,KR,low
J0106-KR-XS,Western Dress,J0106,XS,999.0,KR,Premium
JNE3798-KR-XXL,Western Dress,JNE3798,XXL,735.0,KR,High
JNE3614-KR-L,kurta,JNE3614,L,431.0,KR,low
SET359-KR-NP-XL,Set,SET359,XL,899.0,KR-NP,Premium
SET374-KR-NP-M,Set,SET374,M,666.0,KR-NP,High
J0006-SET-S,Ethnic Dress,J0006,S,855.0,SET,Premium
J0119-TP-XXXL,Top,J0119,3XL,550.0,TP,Medium
J0003-SET-S,Set,J0003,S,664.0,SET,High
JNE3405-KR-L,kurta,JNE3405,L,435.0,KR,low
JNE3803-KR-XXL,kurta,JNE3803,XXL,487.0,KR,Medium
JNE3634-KR-XXL,kurta,JNE3634,XXL,521.0,KR,Medium
JNE3742-KR-XXL,kurta,JNE3742,XXL,432.0,KR,low
J0003-SET-XXXL,Set,J0003,3XL,664.0,SET,High
J0113-TP-M,Top,J0113,M,540.0,TP,Medium
JNE3440-KR-N-XXL,kurta,JNE3440,XXL,435.0,KR-N,low
JNE3905-DR-L,Western Dress,JNE3905,L,625.0,DR,High
SET324-KR-NP-XXXL,Set,SET324,3XL,635.0,KR-NP,High
SET324-KR-NP-XXL,Set,SET324,XXL,635.0,KR-NP,High
J0399-DR-XXXL,Western Dress,J0399,3XL,791.0,DR,Premium
SET397-KR-NP-XS,Set,SET397,XS,999.0,KR-NP,Premium
SET251-KR-PP-M,Set,SET251,M,759.0,KR-PP,High
J0301-TP-XL,Top,J0301,XL,497.0,TP,Medium
SET374-KR-NP-S,Set,SET374,S,666.0,KR-NP,High
SET345-KR-NP-XXL,Set,SET345,XXL,641.0,KR-NP,High
J0004-SKD-XXXL,Set,J0004,3XL,1125.0,SKD,Premium
NW032-ST-CP-XXL,Set,NW032,XXL,496.0,ST-CP,Medium
JNE3738-KR-S,kurta,JNE3738,S,383.0,KR,low
SET316-KR-DPT-XXL,Set,SET316,XXL,1238.0,KR-DPT,Luxury
JNE3373-KR-XXL,kurta,JNE3373,XXL,382.0,KR,low
JNE3764-KR-XL,kurta,JNE3764,XL,387.0,KR,low
SET401-KR-NP-L,Set,SET401,L,999.0,KR-NP,Premium
J0339-DR-XS,Western Dress,J0339,XS,786.0,DR,High
JNE3837-KR-XL,kurta,JNE3837,XL,533.0,KR,Medium
J0230-SKD-XL,Set,J0230,XL,1319.0,SKD,Luxury
JNE3784-KR-XL,kurta,JNE3784,XL,496.0,KR,Medium
JNE3721-KR-M,kurta,JNE3721,M,292.0,KR,low
JNE3654-TP-M,Top,JNE3654,M,360.0,TP,low
SET374-KR-NP-M,Set,SET374,M,666.0,KR-NP,High
J0301-TP-L,Top,J0301,L,497.0,TP,Medium
J0009-SKD-S,Set,J0009,S,828.0,SKD,Premium
SET172-KR-PP-B-M,Set,SET172,M,1112.0,KR-PP-B,Premium
SET343-KR-NP-L,Set,SET343,L,850.0,KR-NP,Premium
J0349-SET-L,Set,J0349,L,845.0,SET,Premium
NW036-ST-SR-XXL,Set,NW036,XXL,539.0,ST-SR,Medium
JNE3405-KR-XXXL,kurta,JNE3405,3XL,435.0,KR,low
JNE3567-KR-XXL,kurta,JNE3567,XXL,399.0,KR,low
J0041-SET-XL,Set,J0041,XL,622.0,SET,High
J0230-SKD-XS,Set,J0230,XS,1319.0,SKD,Luxury
JNE3781-KR-XXL,kurta,JNE3781,XXL,416.0,KR,low
JNE3510-KR-XXL,kurta,JNE3510,XXL,457.0,KR,low
JNE3566-KR-XXL,kurta,JNE3566,XXL,368.0,KR,low
JNE3510-KR-M,kurta,JNE3510,M,467.0,KR,Medium
JNE3468-KR-M,kurta,JNE3468,M,397.0,KR,low
JNE3757-KR-XL,kurta,JNE3757,XL,487.0,KR,Medium
J0105-KR-XXXL,Western Dress,J0105,3XL,939.0,KR,Premium
SET413-KR-NP-S,Set,SET413,S,721.0,KR-NP,High
JNE3405-KR-M,kurta,JNE3405,M,435.0,KR,low
JNE3518-KR-M,kurta,JNE3518,M,458.0,KR,Medium
NW022-TP-PJ-XXL,Set,NW022,XXL,590.0,TP-PJ,Medium
NW015-TP-PJ-XXL,Set,NW015,XXL,501.0,TP-PJ,Medium
NW012-TP-PJ-XXL,Set,NW012,XXL,521.0,TP-PJ,Medium
JNE3440-KR-N-L,kurta,JNE3440,L,435.0,KR-N,low
J0301-TP-XXL,Top,J0301,XXL,497.0,TP,Medium
JNE3738-KR-XXL,kurta,JNE3738,XXL,383.0,KR,low
J0213-TP-L,Top,J0213,L,563.0,TP,Medium
J0118-TP-L,Top,J0118,L,507.0,TP,Medium
JNE3878-KR-XXL,kurta,JNE3878,XXL,399.0,KR,low
J0339-DR-XXXL,Western Dress,J0339,3XL,786.0,DR,High
JNE3373-KR-XL,kurta,JNE3373,XL,382.0,KR,low
JNE3703-KR-XXL,kurta,JNE3703,XXL,292.0,KR,low
J0340-TP-S,Top,J0340,S,659.0,TP,High
SET331-KR-NP-L,Set,SET331,L,641.0,KR-NP,High
MEN5021-KR-L,kurta,MEN5021,L,764.0,KR,High
J0341-DR-XXXL,Western Dress,J0341,3XL,842.0,DR,Premium
JNE3718-KR-S,kurta,JNE3718,S,458.0,KR,Medium
SET396-KR-PP-M,Set,SET396,M,988.0,KR-PP,Premium
JNE3861-DR-L,Western Dress,JNE3861,L,744.0,DR,High
JNE3905-DR-L,Western Dress,JNE3905,L,625.0,DR,High
JNE3869-DR-M,Western Dress,JNE3869,M,678.0,DR,High
J0230-SKD-M,Set,J0230,M,1319.0,SKD,Luxury
J0002-SKD-M,Set,J0002,M,1125.0,SKD,Premium
J0092-SET-XL,Set,J0092,XL,818.0,SET,Premium
MEN5023-KR-XXXL,kurta,MEN5023,3XL,754.0,KR,High
SET268-KR-NP-M,Set,SET268,M,788.0,KR-NP,High
J0338-DR-XS,Western Dress,J0338,XS,855.0,DR,Premium
J0164-DR-L,Ethnic Dress,J0164,L,362.0,DR,low
JNE3797-KR-M,Western Dress,JNE3797,M,735.0,KR,High
JNE3837-KR-XL,kurta,JNE3837,XL,533.0,KR,Medium
NW012-TP-PJ-M,Set,NW012,M,521.0,TP-PJ,Medium
J0339-DR-XXL,Western Dress,J0339,XXL,786.0,DR,High
NW012-TP-PJ-M,Set,NW012,M,521.0,TP-PJ,Medium
SET348-KR-NP-L,Set,SET348,L,899.0,KR-NP,Premium
SET415-KR-NP-XL,Set,SET415,XL,999.0,KR-NP,Premium
JNE3733-KR-XXL,kurta,JNE3733,XXL,525.0,KR,Medium
J0335-DR-L,Western Dress,J0335,L,940.0,DR,Premium
J0295-DR-M,Western Dress,J0295,M,859.0,DR,Premium
J0343-DR-M,Western Dress,J0343,M,842.0,DR,Premium
JNE3718-KR-XXXL,kurta,JNE3718,3XL,468.0,KR,Medium
J0301-TP-L,Top,J0301,L,497.0,TP,Medium
J0113-TP-M,Top,J0113,M,540.0,TP,Medium
J0095-SET-XXL,Set,J0095,XXL,643.0,SET,High
JNE3801-KR-XL,kurta,JNE3801,XL,725.0,KR,High
JNE3801-KR-XXXL,kurta,JNE3801,3XL,735.0,KR,High
JNE3837-KR-M,kurta,JNE3837,M,533.0,KR,Medium
J0339-DR-M,Western Dress,J0339,M,786.0,DR,High
JNE3634-KR-XL,kurta,JNE3634,XL,521.0,KR,Medium
JNE3822-KR-XXL,kurta,JNE3822,XXL,436.0,KR,low
BL019-71PINK,Blouse,BL019,Free,418.0,null,low
J0215-BL-XXL,Blouse,J0215,XXL,512.0,BL,Medium
J0008-SKD-XL,Set,J0008,XL,1075.0,SKD,Premium
JNE3691-TU-XL,Top,JNE3691,XL,659.0,TU,High
SET186-KR-DH-M,Set,SET186,M,599.0,KR-DH,Medium
MEN5022-KR-XXXL,kurta,MEN5022,3XL,764.0,KR,High
JNE3784-KR-M,kurta,JNE3784,M,496.0,KR,Medium
J0343-DR-M,Western Dress,J0343,M,842.0,DR,Premium
SET345-KR-NP-L,Set,SET345,L,641.0,KR-NP,High
JNE3465-KR-S,kurta,JNE3465,S,502.0,KR,Medium
SET291-KR-PP-XL,Set,SET291,XL,579.0,KR-PP,Medium
J0025-DR-S,Western Dress,J0025,S,559.0,DR,Medium
JNE2171-KR-437-M,kurta,JNE2171,M,524.0,KR-437,Medium
JNE3510-KR-M,kurta,JNE3510,M,467.0,KR,Medium
J0157-DR-L,Western Dress,J0157,L,690.0,DR,High
JNE3567-KR-M,kurta,JNE3567,M,399.0,KR,low
J0337-TP-S,Top,J0337,S,545.0,TP,Medium
PJNE2100-KR-N-6XL,kurta,PJNE2100,6XL,728.0,KR-N,High
JNE3437-KR-XXL,kurta,JNE3437,XXL,496.0,KR,Medium
JNE3376-KR-M,kurta,JNE3376,M,432.0,KR,low
JNE3440-KR-N-XXL,kurta,JNE3440,XXL,435.0,KR-N,low
JNE3758-KR-S,kurta,JNE3758,S,376.0,KR,low
PJNE3399-KR-N-6XL,kurta,PJNE3399,6XL,760.0,KR-N,High
PJNE2199-KR-N-6XL,kurta,PJNE2199,6XL,728.0,KR-N,High
JNE3721-KR-L,kurta,JNE3721,L,292.0,KR,low
SET401-KR-NP-M,Set,SET401,M,999.0,KR-NP,Premium
J0008-SKD-XXXL,Set,J0008,3XL,1075.0,SKD,Premium
J0340-TP-XS,Top,J0340,XS,659.0,TP,High
PJNE3373-KR-N-6XL,kurta,PJNE3373,6XL,836.0,KR-N,Premium
PJNE3399-KR-N-6XL,kurta,PJNE3399,6XL,760.0,KR-N,High
SET335-KR-NP-XL,Set,SET335,XL,771.0,KR-NP,High
J0008-SKD-XL,Set,J0008,XL,1075.0,SKD,Premium
SET345-KR-NP-XXXL,Set,SET345,3XL,641.0,KR-NP,High
SET310-KR-NP-L,Set,SET310,L,999.0,KR-NP,Premium
SET333-KR-DPT-L,Set,SET333,L,967.0,KR-DPT,Premium
J0382-SKD-M,Set,J0382,M,1268.0,SKD,Luxury
J0118-TP-M,Top,J0118,M,507.0,TP,Medium
J0243-DR-XXXL,Ethnic Dress,J0243,3XL,939.0,DR,Premium
JNE3703-KR-XL,kurta,JNE3703,XL,292.0,KR,low
JNE3784-KR-XS,kurta,JNE3784,XS,486.0,KR,Medium
SET145-KR-NP-XXL,Set,SET145,XXL,774.0,KR-NP,High
J0343-DR-XXL,Western Dress,J0343,XXL,842.0,DR,Premium
SET266-KR-NP-M,Set,SET266,M,852.0,KR-NP,Premium
SET349-KR-NP-S,Set,SET349,S,1152.0,KR-NP,Luxury
J0334-TP-XXXL,Top,J0334,3XL,599.0,TP,Medium
J0213-TP-M,Top,J0213,M,563.0,TP,Medium
J0117-TP-XL,Top,J0117,XL,522.0,TP,Medium
JNE3721-KR-XL,kurta,JNE3721,XL,292.0,KR,low
J0213-TP-M,Top,J0213,M,563.0,TP,Medium
J0244-SKD-M,Set,J0244,M,1174.0,SKD,Luxury
PJNE3399-KR-N-5XL,kurta,PJNE3399,5XL,760.0,KR-N,High
JNE3671-TU-XXXL,Top,JNE3671,3XL,588.0,TU,Medium
SET343-KR-NP-L,Set,SET343,L,850.0,KR-NP,Premium
JNE3619-KR-XXL,kurta,JNE3619,XXL,301.0,KR,low
JNE3866-KR-XL,kurta,JNE3866,XL,753.0,KR,High
JNE3373-KR-XXL,kurta,JNE3373,XXL,382.0,KR,low
J0097-KR-M,kurta,J0097,M,544.0,KR,Medium
JNE2294-KR-A-XXL,kurta,JNE2294,XXL,544.0,KR-A,Medium
SET331-KR-NP-M,Set,SET331,M,641.0,KR-NP,High
JNE3880-DR-XXL,Western Dress,JNE3880,XXL,581.0,DR,Medium
JNE3440-KR-XL,kurta,JNE3440,XL,379.0,KR,low
J0342-TP-L,Top,J0342,L,625.0,TP,High
JNE3311-KR-S,kurta,JNE3311,S,599.0,KR,Medium
J0009-SKD-XXL,Set,J0009,XXL,828.0,SKD,Premium
JNE3801-KR-XL,kurta,JNE3801,XL,725.0,KR,High
J0008-SKD-XS,Set,J0008,XS,1075.0,SKD,Premium
J0003-SET-XS,Set,J0003,XS,664.0,SET,High
JNE3405-KR-L,kurta,JNE3405,L,435.0,KR,low
JNE3721-KR-M,kurta,JNE3721,M,292.0,KR,low
J0339-DR-XXXL,Western Dress,J0339,3XL,786.0,DR,High
SET364-KR-NP-XXL,Set,SET364,XXL,1338.0,KR-NP,Luxury
J0225-SKD-XXL,Set,J0225,XXL,1284.0,SKD,Luxury
PJNE3252-KR-N-6XL,kurta,PJNE3252,6XL,925.0,KR-N,Premium
J0236-SKD-XXL,Set,J0236,XXL,931.0,SKD,Premium
J0119-TP-S,Top,J0119,S,540.0,TP,Medium
JNE3764-KR-XL,kurta,JNE3764,XL,387.0,KR,low
J0400-DR-XS,Western Dress,J0400,XS,859.0,DR,Premium
JNE3638-KR-XXXL,kurta,JNE3638,3XL,517.0,KR,Medium
SET331-KR-NP-XXXL,Set,SET331,3XL,641.0,KR-NP,High
JNE3801-KR-M,kurta,JNE3801,M,735.0,KR,High
JNE3861-DR-L,Western Dress,JNE3861,L,744.0,DR,High
JNE3465-KR-L,kurta,JNE3465,L,502.0,KR,Medium
J0213-TP-L,Top,J0213,L,563.0,TP,Medium
J0097-KR-M,kurta,J0097,M,544.0,KR,Medium
JNE3801-KR-XL,kurta,JNE3801,XL,725.0,KR,High
JNE3785-KR-L,kurta,JNE3785,L,335.0,KR,low
JNE3791-DR-S,Ethnic Dress,JNE3791,S,399.0,DR,low
J0097-KR-L,kurta,J0097,L,534.0,KR,Medium
J0419-TP-XXL,Top,J0419,XXL,791.0,TP,Premium
SET279-LC-XXL,Set,SET279,XXL,835.0,LC,Premium
JNE3634-KR-L,kurta,JNE3634,L,511.0,KR,Medium
JNE3806-KR-L,kurta,JNE3806,L,545.0,KR,Medium
J0041-SET-XL,Set,J0041,XL,622.0,SET,High
SET331-KR-NP-M,Set,SET331,M,641.0,KR-NP,High
SET251-KR-PP-M,Set,SET251,M,759.0,KR-PP,High
JNE3633-KR-XXL,kurta,JNE3633,XXL,459.0,KR,Medium
JNE3878-KR-XXL,kurta,JNE3878,XXL,399.0,KR,low
J0014-LCD-XS,Set,J0014,XS,1549.0,LCD,Luxury
JNE3722-KR-XXL,kurta,JNE3722,XXL,301.0,KR,low
J0339-DR-L,Western Dress,J0339,L,786.0,DR,High
J0001-DR-XXXL,Ethnic Dress,J0001,3XL,690.0,DR,High
J0343-DR-M,Western Dress,J0343,M,842.0,DR,Premium
JNE3660-TP-N-S,Top,JNE3660,S,371.0,TP-N,low
SET186-KR-DH-XL,Set,SET186,XL,599.0,KR-DH,Medium
JNE3546-KR-XL,kurta,JNE3546,XL,468.0,KR,Medium
J0349-SET-L,Set,J0349,L,845.0,SET,Premium
MEN5021-KR-S,kurta,MEN5021,S,777.0,KR,High
JNE3518-KR-L,kurta,JNE3518,L,458.0,KR,Medium
SET409-KR-NP-XXXL,Set,SET409,3XL,641.0,KR-NP,High
SET279-LC-L,Set,SET279,L,835.0,LC,Premium
SET183-KR-DH-S,Set,SET183,S,759.0,KR-DH,High
SET291-KR-PP-XXL,Set,SET291,XXL,579.0,KR-PP,Medium
JNE3334-KR-L,kurta,JNE3334,L,318.0,KR,low
JNE3801-KR-XXL,kurta,JNE3801,XXL,735.0,KR,High
JNE3619-KR-L,kurta,JNE3619,L,301.0,KR,low
J0349-SET-S,Set,J0349,S,845.0,SET,Premium
SET184-KR-PP-XS,Set,SET184,XS,573.0,KR-PP,Medium
JNE3568-KR-XL,kurta,JNE3568,XL,435.0,KR,low
J0113-TP-XS,Top,J0113,XS,540.0,TP,Medium
J0341-DR-S,Western Dress,J0341,S,842.0,DR,Premium
SET357-KR-NP-L,Set,SET357,L,771.0,KR-NP,High
JNE3252-KR-L,kurta,JNE3252,L,479.0,KR,Medium
JNE3691-TU-XL,Top,JNE3691,XL,659.0,TU,High
JNE3837-KR-XXXL,kurta,JNE3837,3XL,533.0,KR,Medium
MEN5003-KR-XL,kurta,MEN5003,XL,633.0,KR,High
JNE3613-KR-XXL,kurta,JNE3613,XXL,405.0,KR,low
SET324-KR-NP-XS,Set,SET324,XS,635.0,KR-NP,High
J0097-KR-XXXL,kurta,J0097,3XL,534.0,KR,Medium
JNE3435-KR-XXL,kurta,JNE3435,XXL,487.0,KR,Medium
JNE3412-KR-XXL,kurta,JNE3412,XXL,435.0,KR,low
SET398-KR-PP-XS,Set,SET398,XS,1186.0,KR-PP,Luxury
NW003-TP-PJ-L,Set,NW003,L,495.0,TP-PJ,Medium
J0285-SKD-XS,Set,J0285,XS,1442.0,SKD,Luxury
SET291-KR-PP-M,Set,SET291,M,579.0,KR-PP,Medium
JNE3484-KR-L,kurta,JNE3484,L,301.0,KR,low
SET278-KR-NP-L,Set,SET278,L,1442.0,KR-NP,Luxury
SET345-KR-NP-L,Set,SET345,L,641.0,KR-NP,High
JNE3368-KR-L,kurta,JNE3368,L,471.0,KR,Medium
JNE3718-KR-XXXL,kurta,JNE3718,3XL,468.0,KR,Medium
SET345-KR-NP-M,Set,SET345,M,641.0,KR-NP,High
JNE3764-KR-S,kurta,JNE3764,S,399.0,KR,low
JNE3739-KR-XXL,kurta,JNE3739,XXL,441.0,KR,low
J0341-DR-XXL,Western Dress,J0341,XXL,842.0,DR,Premium
JNE3905-DR-XXL,Western Dress,JNE3905,XXL,625.0,DR,High
MEN5022-KR-XXL,kurta,MEN5022,XXL,764.0,KR,High
JNE3837-KR-XXL,kurta,JNE3837,XXL,533.0,KR,Medium
J0157-DR-M,Western Dress,J0157,M,659.0,DR,High
